timestamp	step	index	op_type	node	elem_count	rows	cols	wait_s	host_max_abs	host_mean_abs	threshold	audit_pass	hpm3_cycles	hpm4_inst0	hpm5_inst1	hpm6_l2_miss_req	hpm7_icache_req	hpm8_icache_etlink_req	report
20260505-124331	3	0	Add	/Add	384	1	384	0.00170138	0.06956863403320312	0.0019748725462704897	2e-06	False	0	0	0	0	0	0	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/decoder_scalar_ops_audit_runs/run_20260505-124331/decoder_scalar_ops_audit_report.json
20260505-124331	3	1	Add	/0/attn/query/Add	384	1	384	0.00141143	2.159473180770874	0.058406855911016464	2e-06	False	0	0	0	0	0	0	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/decoder_scalar_ops_audit_runs/run_20260505-124331/decoder_scalar_ops_audit_report.json
20260505-124331	3	2	Add	/0/attn/value/Add	384	1	384	0.001704	0.9432470798492432	0.027470910921692848	2e-06	False	0	0	0	0	0	0	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/decoder_scalar_ops_audit_runs/run_20260505-124331/decoder_scalar_ops_audit_report.json
20260505-124544	3	0	Add	/Add	384	1	384	0.00147788	0.0	0.0	2e-06	False	0	0	0	0	0	0	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/decoder_scalar_ops_audit_runs/run_20260505-124544/decoder_scalar_ops_audit_report.json
20260505-124544	3	1	Add	/0/attn/query/Add	384	1	384	0.00147707	0.0	0.0	2e-06	False	0	0	0	0	0	0	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/decoder_scalar_ops_audit_runs/run_20260505-124544/decoder_scalar_ops_audit_report.json
20260505-124544	3	2	Add	/0/attn/value/Add	384	1	384	0.00146397	0.0	0.0	2e-06	False	0	0	0	0	0	0	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/decoder_scalar_ops_audit_runs/run_20260505-124544/decoder_scalar_ops_audit_report.json
20260505-124716	3	0	Add	/Add	384	1	384	0.0016078	0.0	0.0	2e-06	True	0	0	0	0	0	0	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/decoder_scalar_ops_audit_runs/run_20260505-124716/decoder_scalar_ops_audit_report.json
20260505-124716	3	1	Add	/0/attn/query/Add	384	1	384	0.00147372	0.0	0.0	2e-06	True	0	0	0	0	0	0	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/decoder_scalar_ops_audit_runs/run_20260505-124716/decoder_scalar_ops_audit_report.json
20260505-124716	3	2	Add	/0/attn/value/Add	384	1	384	0.00157934	0.0	0.0	2e-06	True	0	0	0	0	0	0	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/decoder_scalar_ops_audit_runs/run_20260505-124716/decoder_scalar_ops_audit_report.json
20260505-125444	3	0	Softmax	/0/attn/Softmax	224	1	224	0.00156696	0.39080286026000977	0.0028638597577810287	0.0003	False	0	0	0	0	0	0	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/decoder_scalar_ops_audit_runs/run_20260505-125444/decoder_scalar_ops_audit_report.json
20260505-125746	3	0	Softmax	/0/attn/Softmax	224	1	224	0.00154218	0.39080286026000977	0.002862993162125349	0.0003	False	0	0	0	0	0	0	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/decoder_scalar_ops_audit_runs/run_20260505-125746/decoder_scalar_ops_audit_report.json
20260505-125837	3	0	Softmax	/0/attn/Softmax	224	1	224	0.00147934	0.39080286026000977	0.002862993162125349	0.0003	False	0	0	0	0	0	0	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/decoder_scalar_ops_audit_runs/run_20260505-125837/decoder_scalar_ops_audit_report.json
20260505-125919	3	0	Softmax	/0/attn/Softmax	224	1	224	0.00149144	0.39080286026000977	0.002862993162125349	0.0003	False	0	0	0	0	0	0	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/decoder_scalar_ops_audit_runs/run_20260505-125919/decoder_scalar_ops_audit_report.json
20260505-130029	3	0	Softmax	/0/attn/Softmax	224	1	224	0.00155629	0.39080286026000977	0.002862993162125349	0.0003	False	0	0	0	0	0	0	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/decoder_scalar_ops_audit_runs/run_20260505-130029/decoder_scalar_ops_audit_report.json
20260505-130136	3	0	Softmax	/0/attn/Softmax	224	1	224	0.000551687	7.218122482299805e-05	6.721265890519135e-07	0.0003	True	26283	5480	1356	150	2625	39	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/decoder_scalar_ops_audit_runs/run_20260505-130136/decoder_scalar_ops_audit_report.json
20260505-130221	3	0	Softmax	/0/attn/Softmax	224	1	224	0.000550829	0.6091971397399902	0.004464285913854837	0.0003	False	11991	5356	5955	282	18446744073709543490	43	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/decoder_scalar_ops_audit_runs/run_20260505-130221/decoder_scalar_ops_audit_report.json
20260505-130221	3	1	Softmax	/0/attn/Softmax_1	224	1	224	0.000551072	0.6754934787750244	0.00446428544819355	0.0003	False	12114	5360	5954	282	18446744073709544085	43	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/decoder_scalar_ops_audit_runs/run_20260505-130221/decoder_scalar_ops_audit_report.json
20260505-130221	3	2	Softmax	/0/attn/Softmax_2	224	1	224	0.000552324	0.9966614246368408	0.004464285913854837	0.0003	False	11967	5360	5942	282	18446744073709543397	43	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/decoder_scalar_ops_audit_runs/run_20260505-130221/decoder_scalar_ops_audit_report.json
20260505-130221	3	3	Softmax	/0/attn/Softmax_3	224	1	224	0.000550016	0.7013440728187561	0.004464285913854837	0.0003	False	12139	5360	5953	282	18446744073709543019	43	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/decoder_scalar_ops_audit_runs/run_20260505-130221/decoder_scalar_ops_audit_report.json
20260505-130619	3	0	Softmax	/0/attn/Softmax	224	1	224	0.000407919	7.218122482299805e-05	6.721265890519135e-07	0.0003	True	11882	5462	6059	290	18446744073709543023	43	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/decoder_scalar_ops_audit_runs/run_20260505-130619/decoder_scalar_ops_audit_report.json
20260505-130751	3	0	Div	/0/mlp/1/Div	1536	1	1536	0.000686132	4.76837158203125e-07	1.0127897809297792e-07	2e-06	True	12906	15208	15221	329	6495	7	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/decoder_scalar_ops_audit_runs/run_20260505-130751/decoder_scalar_ops_audit_report.json
20260505-130751	3	1	Erf	/0/mlp/1/Erf	1536	1	1536	0.000653375	9.566545486450195e-05	3.692199243232608e-05	0.0003	True	25768	33402	33413	249	9466	15	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/decoder_scalar_ops_audit_runs/run_20260505-130751/decoder_scalar_ops_audit_report.json
20260505-130751	3	2	Mul	/0/mlp/1/Mul	1536	1	1536	0.000710656	0.0	0.0	2e-06	True	5806	6085	6088	313	18446744073709543283	11	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/decoder_scalar_ops_audit_runs/run_20260505-130751/decoder_scalar_ops_audit_report.json
20260505-130751	3	3	Mul	/0/mlp/1/Mul_1	1536	1	1536	0.000653237	0.0	0.0	2e-06	True	5896	6080	6093	313	18446744073709543079	11	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/decoder_scalar_ops_audit_runs/run_20260505-130751/decoder_scalar_ops_audit_report.json
20260505-130751	3	4	Div	/1/mlp/1/Div	1536	1	1536	0.000709505	4.76837158203125e-07	7.922244549263269e-08	2e-06	True	12984	15208	15221	329	6591	7	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/decoder_scalar_ops_audit_runs/run_20260505-130751/decoder_scalar_ops_audit_report.json
20260505-130751	3	5	Erf	/1/mlp/1/Erf	1536	1	1536	0.000712341	9.5367431640625e-05	4.776660352945328e-05	0.0003	True	25592	33377	33403	249	9534	15	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/decoder_scalar_ops_audit_runs/run_20260505-130751/decoder_scalar_ops_audit_report.json
20260505-130751	3	6	Mul	/1/mlp/1/Mul	1536	1	1536	0.00070869	0.0	0.0	2e-06	True	5768	6080	6093	313	18446744073709543143	11	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/decoder_scalar_ops_audit_runs/run_20260505-130751/decoder_scalar_ops_audit_report.json
20260505-130751	3	7	Mul	/1/mlp/1/Mul_1	1536	1	1536	0.000653563	0.0	0.0	2e-06	True	5881	6080	6093	313	18446744073709543805	11	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/decoder_scalar_ops_audit_runs/run_20260505-130751/decoder_scalar_ops_audit_report.json
20260505-131436	3	0	Softmax	/0/cross_attn/Softmax	1500	1	1500	0.000654404	4.290975630283356e-05	1.7630765114517999e-06	0.0003	True	26754	24063	24755	494	10439	48	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/decoder_scalar_ops_audit_runs/run_20260505-131436/decoder_scalar_ops_audit_report.json
20260505-131436	3	1	Softmax	/0/cross_attn/Softmax_1	1500	1	1500	0.00071054	0.00033311545848846436	2.7031849185732426e-06	0.0003	False	26719	24086	24774	493	10376	48	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/decoder_scalar_ops_audit_runs/run_20260505-131436/decoder_scalar_ops_audit_report.json
20260505-134408	3	0	Softmax	/0/cross_attn/Softmax	1500	1	1500	0.000755881	1.1175870895385742e-08	3.165563089435608e-10	0.0005	True	29884	37613	38816	496	18446744073709542981	43	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/decoder_scalar_ops_audit_runs/run_20260505-134408/decoder_scalar_ops_audit_report.json
20260505-134408	3	1	Softmax	/0/cross_attn/Softmax_1	1500	1	1500	0.000653696	1.862645149230957e-08	1.9455091704312366e-10	0.0005	True	29822	37631	38841	498	18446744073709543660	43	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/decoder_scalar_ops_audit_runs/run_20260505-134408/decoder_scalar_ops_audit_report.json
20260505-134408	3	2	Softmax	/0/cross_attn/Softmax_2	1500	1	1500	0.00064925	5.029141902923584e-08	1.0995479526876295e-10	0.0005	True	29790	37627	38872	18446744073709545760	18446744073709543139	43	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/decoder_scalar_ops_audit_runs/run_20260505-134408/decoder_scalar_ops_audit_report.json
20260505-134408	3	3	Softmax	/0/cross_attn/Softmax_3	1500	1	1500	0.000653145	2.7939677238464355e-08	1.1453448606202343e-10	0.0005	True	29825	37642	38845	498	18446744073709543119	43	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/decoder_scalar_ops_audit_runs/run_20260505-134408/decoder_scalar_ops_audit_report.json
20260505-134408	3	4	Softmax	/0/cross_attn/Softmax_4	1500	1	1500	0.000715588	7.450580596923828e-09	1.6196539942558985e-10	0.0005	True	29938	37632	38826	18446744073709544984	18446744073709544128	43	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/decoder_scalar_ops_audit_runs/run_20260505-134408/decoder_scalar_ops_audit_report.json
20260505-134408	3	5	Softmax	/0/cross_attn/Softmax_5	1500	1	1500	0.000653546	2.1420419216156006e-08	1.3303952384191575e-10	0.0005	True	30014	37645	38844	502	18446744073709543944	44	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/decoder_scalar_ops_audit_runs/run_20260505-134408/decoder_scalar_ops_audit_report.json
20260505-134717	3	0	Softmax	/0/attn/Softmax	224	1	224	0.000551749	1.1920928955078125e-07	6.675041630543888e-10	0.0005	True	10933	3540	4250	167	18446744073709542355	41	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/decoder_scalar_ops_audit_runs/run_20260505-134717/decoder_scalar_ops_audit_report.json
20260505-134717	3	1	Softmax	/0/attn/Softmax_1	224	1	224	0.000551791	1.1920928955078125e-07	7.192803574973539e-10	0.0005	True	10928	3540	4249	167	18446744073709543481	41	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/decoder_scalar_ops_audit_runs/run_20260505-134717/decoder_scalar_ops_audit_report.json
20260505-134717	3	2	Softmax	/0/attn/Softmax_2	224	1	224	0.000550784	5.960464477539063e-08	2.6817101317355707e-10	0.0005	True	10819	3540	4250	167	18446744073709543769	41	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/decoder_scalar_ops_audit_runs/run_20260505-134717/decoder_scalar_ops_audit_report.json
20260505-134717	3	3	Softmax	/0/attn/Softmax_3	224	1	224	0.000558345	5.960464477539063e-08	4.4903053497691303e-10	0.0005	True	11064	3540	4248	167	18446744073709543496	41	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/decoder_scalar_ops_audit_runs/run_20260505-134717/decoder_scalar_ops_audit_report.json
20260505-134717	3	4	Softmax	/0/attn/Softmax_4	224	1	224	0.000553212	5.960464477539063e-08	4.989227919693917e-10	0.0005	True	11069	3540	4249	167	18446744073709542727	41	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/decoder_scalar_ops_audit_runs/run_20260505-134717/decoder_scalar_ops_audit_report.json
20260505-134717	3	5	Softmax	/0/attn/Softmax_5	224	1	224	0.000551709	2.980232238769531e-07	2.561137080192566e-09	0.0005	True	11094	3540	4250	167	18446744073709543187	41	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/decoder_scalar_ops_audit_runs/run_20260505-134717/decoder_scalar_ops_audit_report.json
20260505-134717	3	6	Softmax	/0/cross_attn/Softmax	1500	1	1500	0.000652194	1.1175870895385742e-08	3.165563089435608e-10	0.0005	True	29970	37608	38821	626	18446744073709543554	43	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/decoder_scalar_ops_audit_runs/run_20260505-134717/decoder_scalar_ops_audit_report.json
20260505-134717	3	7	Softmax	/0/cross_attn/Softmax_1	1500	1	1500	0.000651771	1.862645149230957e-08	1.9455091704312366e-10	0.0005	True	29971	37636	38836	502	18446744073709543947	43	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/decoder_scalar_ops_audit_runs/run_20260505-134717/decoder_scalar_ops_audit_report.json
20260505-134717	3	8	Softmax	/0/cross_attn/Softmax_2	1500	1	1500	0.000653913	5.029141902923584e-08	1.0995479526876295e-10	0.0005	True	29981	37632	38867	502	18446744073709543465	43	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/decoder_scalar_ops_audit_runs/run_20260505-134717/decoder_scalar_ops_audit_report.json
20260505-134717	3	9	Softmax	/0/cross_attn/Softmax_3	1500	1	1500	0.000655252	2.7939677238464355e-08	1.1453448606202343e-10	0.0005	True	29816	37642	38845	499	18446744073709543303	43	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/decoder_scalar_ops_audit_runs/run_20260505-134717/decoder_scalar_ops_audit_report.json
20260505-134717	3	10	Softmax	/0/cross_attn/Softmax_4	1500	1	1500	0.000653082	7.450580596923828e-09	1.6196539942558985e-10	0.0005	True	29979	37632	38826	502	18446744073709543443	43	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/decoder_scalar_ops_audit_runs/run_20260505-134717/decoder_scalar_ops_audit_report.json
20260505-134717	3	11	Softmax	/0/cross_attn/Softmax_5	1500	1	1500	0.000765214	2.1420419216156006e-08	1.3303952384191575e-10	0.0005	True	29971	37645	38844	18446744073709545974	18446744073709543596	44	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/decoder_scalar_ops_audit_runs/run_20260505-134717/decoder_scalar_ops_audit_report.json
20260505-135140	3	0	Softmax	/1/attn/Softmax	224	1	224	0.000552586	5.960464477539063e-08	3.5756134164621756e-10	0.0005	True	11023	3540	4248	167	18446744073709544105	41	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/decoder_scalar_ops_audit_runs/run_20260505-135140/decoder_scalar_ops_audit_report.json
20260505-135140	3	1	Softmax	/1/attn/Softmax_1	224	1	224	0.000551975	5.960464477539063e-08	5.654458568038478e-10	0.0005	True	11024	3540	4248	167	18446744073709543826	41	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/decoder_scalar_ops_audit_runs/run_20260505-135140/decoder_scalar_ops_audit_report.json
20260505-135140	3	2	Softmax	/1/attn/Softmax_2	224	1	224	0.000552123	5.960464477539063e-08	4.656612873077393e-10	0.0005	True	11162	3540	4248	167	18446744073709543789	42	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/decoder_scalar_ops_audit_runs/run_20260505-135140/decoder_scalar_ops_audit_report.json
20260505-135140	3	3	Softmax	/1/attn/Softmax_3	224	1	224	0.000550932	1.0058283805847168e-07	7.483841879540876e-10	0.0005	True	10949	3540	4248	167	18446744073709543068	41	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/decoder_scalar_ops_audit_runs/run_20260505-135140/decoder_scalar_ops_audit_report.json
20260505-135140	3	4	Softmax	/1/attn/Softmax_4	224	1	224	0.000552423	5.960464477539063e-08	4.1576900255968496e-10	0.0005	True	10964	3540	4248	167	18446744073709543465	41	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/decoder_scalar_ops_audit_runs/run_20260505-135140/decoder_scalar_ops_audit_report.json
20260505-135140	3	5	Softmax	/1/attn/Softmax_5	224	1	224	0.000405211	1.4901161193847656e-08	1.2473069799234793e-10	0.0005	True	11049	3540	4248	167	18446744073709543430	41	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/decoder_scalar_ops_audit_runs/run_20260505-135140/decoder_scalar_ops_audit_report.json
20260505-135140	3	6	Softmax	/1/cross_attn/Softmax	1500	1	1500	0.00065837	1.862645149230957e-08	2.8469956947496655e-10	0.0005	True	30004	37624	38815	502	18446744073709543256	43	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/decoder_scalar_ops_audit_runs/run_20260505-135140/decoder_scalar_ops_audit_report.json
20260505-135140	3	7	Softmax	/1/cross_attn/Softmax_1	1500	1	1500	0.000716433	1.1408701539039612e-08	1.6964955829035233e-10	0.0005	True	30097	37623	38817	18446744073709545977	18446744073709544041	44	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/decoder_scalar_ops_audit_runs/run_20260505-135140/decoder_scalar_ops_audit_report.json
20260505-135140	3	8	Softmax	/1/cross_attn/Softmax_2	1500	1	1500	0.000754604	8.195638656616211e-08	1.74335240687995e-10	0.0005	True	29858	37646	38882	502	18446744073709544009	43	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/whisper-real/phase0/decoder_scalar_ops_audit_runs/run_20260505-135140/decoder_scalar_ops_audit_report.json
